winner_country,country_home,home_country_weighted_score,country_away,away_country_weighted_score,home rank,away rank
Ukraine,Ukraine,1.390404068800397,Malta,-0.29258747009506436,1.390404068800397,-0.29258747009506436
England,England,6.87849382886689,North Macedonia,-0.060463784584157576,6.87849382886689,-0.060463784584157576
Turkey,Turkey,1.7251385942725705,Wales,0.15316663542544973,1.7251385942725705,0.15316663542544973
N/A,Slovenia,1.3795832054738515,Denmark,3.3206346077907156,1.3795832054738515,3.3206346077907156
N/A,Switzerland,3.0096418720937863,Romania,0.7559632448517581,3.0096418720937863,0.7559632448517581
Colombia,Germany,2.6378414136858463,Colombia,0.8302990961774576,2.6378414136858463,0.8302990961774576
Czechia,Montenegro,0.4505121276628099,Czechia,0.8886891752162188,0.4505121276628099,0.8886891752162188
Scotland,Scotland,3.346648322720128,Georgia,1.116155040745577,3.346648322720128,1.116155040745577
Albania,Faroe Islands,0.08775121436019652,Albania,0.18248159314402607,0.08775121436019652,0.18248159314402607
Moldova,Moldova,0.2549455512601104,Poland,1.3847065846355193,0.2549455512601104,1.3847065846355193
Austria,Austria,1.142780545280572,Sweden,0.5224317027232208,1.142780545280572,0.5224317027232208
Belgium,Estonia,-0.10923157903820399,Belgium,3.387342002920217,-0.10923157903820399,3.387342002920217
Hungary,Hungary,2.9045943560815406,Lithuania,-0.22465705221784482,2.9045943560815406,-0.22465705221784482
N/A,Bulgaria,0.3418994713158785,Serbia,3.2011986725992583,0.3418994713158785,3.2011986725992583
Portugal,Iceland,-0.05223725080393407,Portugal,5.176538023386105,-0.05223725080393407,5.176538023386105
Slovakia,Liechtenstein,-0.028268826300460632,Slovakia,0.9453466000743511,-0.028268826300460632,0.9453466000743511
N/A,Austria,1.0983887955795488,Moldova,0.2993373009611335,1.0983887955795488,0.2993373009611335
France,France,8.408722183712692,Republic of Ireland,-0.1367810891319068,8.408722183712692,-0.1367810891319068
Netherlands,Netherlands,5.258482477690678,Greece,-0.2352253832778113,5.258482477690678,-0.2352253832778113
N/A,Czechia,0.8533787961126091,Albania,0.21779197224763572,0.8533787961126091,0.21779197224763572
Poland,Poland,1.531952364535091,Faroe Islands,0.014128324410410717,1.531952364535091,0.014128324410410717
Hungary,Serbia,2.895909021165218,Hungary,3.5151736589496205,2.895909021165218,3.5151736589496205
Denmark,Denmark,3.6419979700820466,San Marino,-0.2676826660230744,3.6419979700820466,-0.2676826660230744
Slovenia,Slovenia,1.5408058799164577,Northern Ireland,0.15203220173090523,1.5408058799164577,0.15203220173090523
Spain,Georgia,0.8167693714981968,Spain,5.470329682696785,0.8167693714981968,5.470329682696785
Scotland,Cyprus,-0.06440877516822283,Scotland,3.692147222462434,-0.06440877516822283,3.692147222462434
Croatia,Croatia,5.308157075456186,Latvia,-0.06440796190799597,5.308157075456186,-0.06440796190799597
N/A,Turkey,1.638349685264757,Armenia,0.07614932312411339,1.638349685264757,0.07614932312411339
Portugal,Slovakia,0.6392523689013282,Portugal,5.788726485732151,0.6392523689013282,5.788726485732151
Japan,Germany,2.4260564489745993,Japan,2.0214278099615854,2.4260564489745993,2.0214278099615854
N/A,Ukraine,1.6648085568037214,England,6.604089340863566,1.6648085568037214,6.604089340863566
N/A,North Macedonia,0.1692342326968252,Italy,4.303798543754515,0.1692342326968252,4.303798543754515
Belgium,Azerbaijan,0.02936181052960915,Belgium,3.746995035914936,0.02936181052960915,3.746995035914936
N/A,Kosovo,0.6076562449194618,Switzerland,2.8832215759267164,0.6076562449194618,2.8832215759267164
N/A,Romania,0.7286079013711245,Israel,0.23621171871971974,0.7286079013711245,0.23621171871971974
N/A,Hungary,3.38208391580777,Czechia,0.9864685392544597,3.38208391580777,0.9864685392544597
Netherlands,Republic of Ireland,-0.39286615855984536,Netherlands,5.770652616546555,-0.39286615855984536,5.770652616546555
Albania,Albania,0.3927664059259084,Poland,1.4444651476959545,0.3927664059259084,1.4444651476959545
Serbia,Lithuania,-0.3582196506652135,Serbia,3.1630342180599555,-0.3582196506652135,3.1630342180599555
Denmark,Finland,-0.03350946100098676,Denmark,4.02183886577479,-0.03350946100098676,4.02183886577479
Slovenia,San Marino,-0.33133882671774356,Slovenia,1.668118201305796,-0.33133882671774356,1.668118201305796
Croatia,Armenia,-0.19306599680490155,Croatia,5.846587715314216,-0.19306599680490155,5.846587715314216
Portugal,Portugal,6.377316941486684,Luxembourg,-0.1971171560640917,6.377316941486684,-0.1971171560640917
Slovakia,Slovakia,0.700350723161415,Liechtenstein,-0.058818003430504015,0.700350723161415,-0.058818003430504015
Germany,Germany,3.5095343122433285,France,7.866983252078327,3.5095343122433285,7.866983252078327
Japan,Japan,2.38740555948422,Turkey,1.4553608105034397,2.38740555948422,1.4553608105034397
England,Scotland,3.1773353942961338,England,7.633712997196167,3.1773353942961338,7.633712997196167
Norway,Norway,0.2529090740350699,Georgia,0.7681476239739574,0.2529090740350699,0.7681476239739574
Spain,Spain,6.010921773449642,Cyprus,-0.33470482054465095,6.010921773449642,-0.33470482054465095
Italy,Italy,4.900659253810338,Ukraine,1.3663782017758095,4.900659253810338,1.3663782017758095
Belgium,Belgium,4.110771381602609,Estonia,-0.2911197518820406,4.110771381602609,-0.2911197518820406
Austria,Sweden,0.4413906778080823,Austria,1.260470845409826,0.4413906778080823,1.260470845409826
Switzerland,Switzerland,3.1489954774714626,Andorra,-0.35836951125162986,3.1489954774714626,-0.35836951125162986
Romania,Romania,0.8622343160001833,Kosovo,0.5408430376049324,0.8622343160001833,0.5408430376049324
Georgia,Georgia,0.8949623863713533,Thailand,0.4365926188013021,0.8949623863713533,0.4365926188013021
Spain,Spain,6.92974749022422,Scotland,2.717922535908845,6.92974749022422,2.717922535908845
Turkey,Croatia,5.481490289023333,Turkey,2.1855556630852053,5.481490289023333,2.1855556630852053
Poland,Faroe Islands,-0.05880134919490754,Poland,1.5903244949065911,-0.05880134919490754,1.5903244949065911
Albania,Albania,0.5306899004439453,Czechia,0.9175067919954412,0.5306899004439453,0.9175067919954412
N/A,Belarus,0.0926091052679988,Romania,0.8217277259616472,0.0926091052679988,0.8217277259616472
England,England,8.468087118403618,Australia,0.29284115427461455,8.468087118403618,0.29284115427461455
France,Netherlands,5.08877082311531,France,9.230746838940817,5.08877082311531,9.230746838940817
Belgium,Austria,0.991908734059204,Belgium,4.647895604303853,0.991908734059204,4.647895604303853
Portugal,Portugal,7.085083707951494,Slovakia,0.34646733992901,7.085083707951494,0.34646733992901
Germany,United States,0.0002624969046645942,Germany,3.8789866079431174,0.0002624969046645942,3.8789866079431174
Ukraine,Ukraine,1.519939445223073,North Macedonia,0.09245361097319345,1.519939445223073,0.09245361097319345
Italy,Italy,5.361466432181866,Malta,-0.522991059280828,5.361466432181866,-0.522991059280828
Hungary,Hungary,4.036595729194543,Serbia,2.8357783113665693,4.036595729194543,2.8357783113665693
Slovenia,Slovenia,1.831579075336277,Finland,-0.11523989801622722,1.831579075336277,-0.11523989801622722
Denmark,Denmark,4.512816430588428,Kazakhstan,0.6424479999547614,4.512816430588428,0.6424479999547614
Georgia,Georgia,0.9509881429540236,Cyprus,-0.36271769883598604,0.9509881429540236,-0.36271769883598604
Spain,Norway,-0.10622375417789465,Spain,7.6480131466501495,-0.10622375417789465,7.6480131466501495
Wales,Wales,0.716632327870328,Croatia,5.199757442800894,0.716632327870328,5.199757442800894
Turkey,Turkey,2.3976704332029266,Latvia,-0.17046534696685645,2.3976704332029266,-0.17046534696685645
Czechia,Czechia,1.0033773362754945,Faroe Islands,-0.10173662133493422,1.0033773362754945,-0.10173662133493422
N/A,Poland,1.5257751352093183,Moldova,0.36388666065840636,1.5257751352093183,0.36388666065840636
N/A,Switzerland,2.996176158861289,Belarus,0.245428423878172,2.996176158861289,0.245428423878172
Romania,Romania,0.8680635474326491,Andorra,-0.3815374219871307,0.8680635474326491,-0.3815374219871307
Netherlands,Greece,-0.4779026552696862,Netherlands,5.574125367099061,-0.4779026552696862,5.574125367099061
Austria,Azerbaijan,-0.02170171669983151,Austria,1.0940357885180854,-0.02170171669983151,1.0940357885180854
N/A,Belgium,4.437570357979064,Sweden,0.6517159241328708,4.437570357979064,0.6517159241328708
Portugal,Bosnia and Herzegovina,-0.26808440259329913,Portugal,7.8026625821997255,-0.26808440259329913,7.8026625821997255
Slovakia,Luxembourg,-0.20458466525733762,Slovakia,0.3614023583155019,-0.20458466525733762,0.3614023583155019
Albania,Albania,0.6179488376199277,Bulgaria,0.2982700027278873,0.6179488376199277,0.2982700027278873
France,France,10.425613776425784,Scotland,2.120489067166362,10.425613776425784,2.120489067166362
N/A,Mexico,0.7033847436227367,Germany,3.7118496677157284,0.7033847436227367,3.7118496677157284
England,England,9.851042473462167,Italy,4.669988754652592,9.851042473462167,4.669988754652592
Ukraine,Malta,-0.5728384785779402,Ukraine,1.6196342838172977,-0.5728384785779402,1.6196342838172977
Serbia,Serbia,3.1644073552695073,Montenegro,0.2861976057113409,3.1644073552695073,0.2861976057113409
N/A,Lithuania,-0.13847888167222566,Hungary,3.8168549602015553,-0.13847888167222566,3.8168549602015553
Slovenia,Northern Ireland,0.0528516378775461,Slovenia,2.0299402030429956,0.0528516378775461,2.0299402030429956
Denmark,San Marino,-0.5404127069112777,Denmark,4.930964190975497,-0.5404127069112777,4.930964190975497
Belgium,Belgium,5.197768129303921,Serbia,2.7843084696070783,5.197768129303921,2.7843084696070783
N/A,Israel,0.37420994072679825,Switzerland,2.8581779368542106,0.37420994072679825,2.8581779368542106
Spain,Cyprus,-0.7269824712266942,Spain,8.376542691431567,-0.7269824712266942,8.376542691431567
N/A,Georgia,1.0094631891646404,Scotland,2.062014020955745,1.0094631891646404,2.062014020955745
Austria,Estonia,-0.3312655537138428,Austria,1.17432739218169,-0.3312655537138428,1.17432739218169
N/A,Bulgaria,0.4741992506015707,Hungary,3.640925712327872,0.4741992506015707,3.640925712327872
Portugal,Liechtenstein,-0.44601023236896514,Portugal,8.577047040076648,-0.44601023236896514,8.577047040076648
Slovakia,Slovakia,0.3923188690666587,Iceland,-0.06769550617951246,0.3923188690666587,-0.06769550617951246
England,England,10.77886287295059,Malta,-1.0367486783221516,10.77886287295059,-1.0367486783221516
Italy,Italy,5.146232991215171,North Macedonia,-0.14566850730809583,5.146232991215171,-0.14566850730809583
N/A,Moldova,0.3765897695064824,Albania,0.6052457287718516,0.3765897695064824,0.6052457287718516
N/A,Poland,1.499655245262627,Czechia,1.0294972262221858,1.499655245262627,1.0294972262221858
Denmark,Denmark,5.627054630377347,Slovenia,1.6818949833420707,5.627054630377347,1.6818949833420707
Turkey,Germany,3.4063736626697954,Turkey,3.0086224432947923,3.4063736626697954,3.0086224432947923
France,France,11.420988017715123,Gibraltar,-0.9695584841770815,11.420988017715123,-0.9695584841770815
Netherlands,Netherlands,6.092251287952983,Republic of Ireland,-0.6519291189868062,6.092251287952983,-0.6519291189868062
Croatia,Latvia,-0.4219299517585583,Croatia,5.702686652384298,-0.4219299517585583,5.702686652384298
N/A,Switzerland,2.742311191891747,Kosovo,0.6567097825673963,2.742311191891747,0.6567097825673963
Romania,Israel,0.31209626631882587,Romania,0.992290896248594,0.31209626631882587,0.992290896248594
N/A,Scotland,1.953602132199063,Norway,0.0021881345787873596,1.953602132199063,0.0021881345787873596
Spain,Spain,9.315143279491188,Georgia,0.54016289513483,9.315143279491188,0.54016289513483
Belgium,Belgium,5.71537477056433,Azerbaijan,-0.280505037330036,5.71537477056433,-0.280505037330036
Hungary,Hungary,4.033638044131793,Montenegro,0.08984143980938022,4.033638044131793,0.08984143980938022
N/A,Serbia,2.668803008656803,Bulgaria,0.5897047115518461,2.668803008656803,0.5897047115518461
Portugal,Portugal,9.427982193466363,Iceland,-0.4931630828743693,9.427982193466363,-0.4931630828743693
Slovakia,Bosnia and Herzegovina,-0.2742961259169671,Slovakia,0.40474231571399466,-0.2742961259169671,0.40474231571399466
N/A,North Macedonia,0.40055806170483843,England,10.232636303937657,0.40055806170483843,10.232636303937657
N/A,Ukraine,1.7959642191871914,Italy,4.969903055845277,1.7959642191871914,4.969903055845277
N/A,Albania,0.5698966112665123,Faroe Islands,-0.06638750382959492,0.5698966112665123,-0.06638750382959492
Czechia,Czechia,1.1701059257950526,Moldova,0.30628541972004897,1.1701059257950526,0.30628541972004897
Northern Ireland,Northern Ireland,0.6208422647030354,Denmark,5.343059316964602,0.6208422647030354,5.343059316964602
Slovenia,Slovenia,1.9143292816717539,Kazakhstan,0.5262308507899197,1.9143292816717539,0.5262308507899197
Austria,Austria,1.6323974976668385,Germany,3.177338609927221,1.6323974976668385,3.177338609927221
Poland,Poland,1.607427774613034,Latvia,-0.4758162164337617,1.607427774613034,-0.4758162164337617
Netherlands,Gibraltar,-1.2256931243658764,Netherlands,6.6045205683305745,-1.2256931243658764,6.6045205683305745
N/A,Greece,0.11704187837955426,France,10.826043484065881,0.11704187837955426,10.826043484065881
N/A,Wales,0.8312318336415513,Turkey,2.894022937523569,0.8312318336415513,2.894022937523569
Croatia,Croatia,6.253648717942237,Armenia,-0.46854702958387134,6.253648717942237,-0.46854702958387134
Romania,Romania,1.365751105062628,Switzerland,2.5555810874847293,1.365751105062628,2.5555810874847293
Slovenia,United States,-0.09546709202415633,Slovenia,2.105788459529396,-0.09546709202415633,2.105788459529396
Poland,Poland,1.7350439967029534,Estonia,-0.39507366475880235,1.7350439967029534,-0.39507366475880235
Ukraine,Bosnia and Herzegovina,-0.3503795305804783,Ukraine,1.9481310285142142,-0.3503795305804783,1.9481310285142142
Georgia,Georgia,0.5737207181225792,Luxembourg,-0.2213635767512122,0.5737207181225792,-0.2213635767512122
N/A,Malta,-0.8796218214295741,Slovenia,1.9486616026368184,-0.8796218214295741,1.9486616026368184
Portugal,Portugal,10.435952005226287,Sweden,0.14773101825290907,10.435952005226287,0.14773101825290907
Italy,Venezuela,0.22650484720773612,Italy,5.516893361429805,0.22650484720773612,5.516893361429805
Chile,Albania,0.5196550558802225,Chile,0.5354176072318599,0.5196550558802225,0.5354176072318599
Hungary,Hungary,4.726404142297329,Turkey,2.5476398884408007,4.726404142297329,2.5476398884408007
Netherlands,Netherlands,7.460332838383539,Scotland,1.525695997172581,7.460332838383539,1.525695997172581
Czechia,Norway,-0.05642656843990464,Czechia,1.2873353318324365,-0.05642656843990464,1.2873353318324365
N/A,Romania,1.3285056630446483,Northern Ireland,0.6580877067210149,1.3285056630446483,0.6580877067210149
Colombia,Spain,8.807871160707755,Colombia,1.8448433337443224,8.807871160707755,1.8448433337443224
N/A,Tunisia,1.2963512670085806,Croatia,5.992738325787834,1.2963512670085806,5.992738325787834
N/A,Denmark,5.203685405490608,Switzerland,2.694954998958723,5.203685405490608,2.694954998958723
Brazil,England,9.658712276432805,Brazil,2.3936923011690787,9.658712276432805,2.3936923011690787
Germany,France,10.125874379366225,Germany,4.577676819326531,10.125874379366225,4.577676819326531
N/A,Republic of Ireland,-0.33356392450924927,Belgium,5.397009576086774,-0.33356392450924927,5.397009576086774
Austria,Slovakia,0.30288532504495297,Austria,1.836111479004922,0.30288532504495297,1.836111479004922
Italy,Ecuador,0.4154451881295896,Italy,6.14135005085711,0.4154451881295896,6.14135005085711
Serbia,Cyprus,-0.8240734980981996,Serbia,2.862985062399814,-0.8240734980981996,2.862985062399814
Sweden,Sweden,0.21446962566622227,Albania,0.48628575217356595,0.21446962566622227,0.48628575217356595
Croatia,Egypt,0.43698812321129543,Croatia,6.669551636208795,0.43698812321129543,6.669551636208795
N/A,Wales,0.8764224417946214,Poland,1.6898533885498832,0.8764224417946214,1.6898533885498832
Ukraine,Ukraine,2.0936278230781986,Iceland,-0.5659114801563615,2.0936278230781986,-0.5659114801563615
N/A,Georgia,0.5508867761354279,Greece,0.1398758203667055,0.5508867761354279,0.1398758203667055
Austria,Austria,2.2744866157494945,Turkey,2.3284523200685148,2.2744866157494945,2.3284523200685148
Colombia,Colombia,2.16217823342322,Romania,1.1698382132051997,2.16217823342322,1.1698382132051997
Czechia,Czechia,1.369214162057293,Armenia,-0.5094864446962996,1.369214162057293,-0.5094864446962996
Denmark,Denmark,5.717415195656709,Faroe Islands,-0.3232523989126456,5.717415195656709,-0.3232523989126456
N/A,England,9.445627141415503,Belgium,5.610094711104074,9.445627141415503,5.610094711104074
France,France,11.192003578026036,Chile,0.002353007901955584,11.192003578026036,0.002353007901955584
Germany,Germany,5.78147778509754,Netherlands,6.858432355498035,5.78147778509754,6.858432355498035
Hungary,Hungary,5.264715534783802,Kosovo,0.38755408632416,5.264715534783802,0.38755408632416
N/A,Norway,-0.03846097376566175,Slovakia,0.28491973037071006,-0.03846097376566175,0.28491973037071006
Switzerland,Republic of Ireland,-0.45163347823172295,Switzerland,2.9310941064036706,-0.45163347823172295,2.9310941064036706
Northern Ireland,Scotland,1.4165068119779012,Northern Ireland,0.8764660771103746,1.4165068119779012,0.8764660771103746
Slovenia,Slovenia,3.1871229634231293,Portugal,9.81672132483313,3.1871229634231293,9.81672132483313
N/A,Spain,8.48716221773082,Brazil,2.714401244146013,8.48716221773082,2.714401244146013
N/A,Germany,5.563229236441558,Scotland,1.634755360633883,5.563229236441558,1.634755360633883
N/A,Hungary,5.148034463364795,Switzerland,3.047775177822677,5.148034463364795,3.047775177822677
N/A,Spain,8.39628168865472,Croatia,6.760432165284896,8.39628168865472,6.760432165284896
N/A,Italy,5.858596835922932,Albania,0.7690389671077431,5.858596835922932,0.7690389671077431
N/A,Slovenia,3.313637575034808,Denmark,5.59090058404503,3.313637575034808,5.59090058404503
N/A,Serbia,3.1921171663505983,England,9.116495037464718,3.1921171663505983,9.116495037464718
N/A,Poland,1.9482823368972906,Netherlands,6.600003407150627,1.9482823368972906,6.600003407150627
N/A,Austria,2.7203624638633217,France,10.746127729912208,2.7203624638633217,10.746127729912208
N/A,Romania,1.2160276936988497,Ukraine,2.047438342584549,1.2160276936988497,2.047438342584549
N/A,Belgium,5.343835962067406,Slovakia,0.5511784794073782,5.343835962067406,0.5511784794073782
N/A,Turkey,2.2395740428718605,Georgia,0.6397650533320822,2.2395740428718605,0.6397650533320822
N/A,Portugal,9.394345966694338,Czechia,1.791589520196085,9.394345966694338,1.791589520196085
N/A,Germany,5.542469497787719,Hungary,5.168794202018634,5.542469497787719,5.168794202018634
N/A,Scotland,1.7054063514933226,Switzerland,2.977124186963237,1.7054063514933226,2.977124186963237
N/A,Croatia,6.4608625053760385,Albania,1.0686086270166006,6.4608625053760385,1.0686086270166006
N/A,Spain,8.26939744601813,Italy,5.985481078559522,8.26939744601813,5.985481078559522
N/A,Slovenia,3.3075615546005976,Serbia,3.198193186784809,3.3075615546005976,3.198193186784809
N/A,Denmark,5.767180306716014,England,8.940215314793734,5.767180306716014,8.940215314793734
N/A,Poland,1.986886343245592,Austria,2.68175845751502,1.986886343245592,2.68175845751502
N/A,Netherlands,6.807309623288706,France,10.538821513774128,6.807309623288706,10.538821513774128
N/A,Slovakia,0.6259914725662367,Ukraine,1.9726253494256902,0.6259914725662367,1.9726253494256902
N/A,Belgium,5.137445548648977,Romania,1.4224181071172775,5.137445548648977,1.4224181071172775
N/A,Georgia,0.6973562766752823,Czechia,1.7339982968528849,0.6973562766752823,1.7339982968528849
N/A,Turkey,2.5973126390629844,Portugal,9.036607370503214,2.5973126390629844,9.036607370503214
N/A,Germany,5.414202232246495,Switzerland,3.1053914525044615,5.414202232246495,3.1053914525044615
N/A,Scotland,1.878575744019588,Hungary,4.9956248094923685,1.878575744019588,4.9956248094923685
N/A,Albania,1.428648067966677,Spain,7.909358005068054,1.428648067966677,7.909358005068054
N/A,Croatia,6.437093434035212,Italy,6.009250149900347,6.437093434035212,6.009250149900347
N/A,England,8.658582626784076,Slovenia,3.5891942426102545,8.658582626784076,3.5891942426102545
N/A,Denmark,5.638730950719454,Serbia,3.3266425427813693,5.638730950719454,3.3266425427813693
N/A,Netherlands,6.601032065000021,Austria,2.888036015803704,6.601032065000021,2.888036015803704
N/A,France,10.111224755247699,Poland,2.414483101772019,10.111224755247699,2.414483101772019
N/A,Slovakia,0.6658128042937888,Romania,1.3825967753897255,0.6658128042937888,1.3825967753897255
N/A,Ukraine,2.1308663593868546,Belgium,4.979204538687813,2.1308663593868546,4.979204538687813
N/A,Georgia,1.114318831366679,Portugal,8.619644815811816,1.114318831366679,8.619644815811816
N/A,Czechia,1.7771640139633897,Turkey,2.554146921952479,1.7771640139633897,2.554146921952479
